Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
Slow as possible and crashes all the time. You'd think, with all the money they make, they could afford to make a great app not this piece of crap...	1371711600	Facebook	6.2	review	1	USA
Muy buena aplicaciÌ_n pensaron en todo y muy fÌÁcil de utilizar	1371711600	Facebook	6.2	review	5	USA
Now I would really like to have given Facebook more stars but as a platform on iPad 2 it is probably the most annoying I use.. It's bug ridden to hell, I have had my iPad checked out twice with apple and they say there Is nothing wrong with it at all... Instead of bringing out minor adjustments to the format, I would suggest that if Facebook really want there large money maker to continue its success, it would be better to fix the problems Facebook has on certain systems... Works fine on my laptop, but iPad is slow, locks up, unresponsive... Please don't say "it's another app causing the problem".. Well I have had nothing installed apart from Facebook just to prove that and it's no different... Oh we'll 2 out of 5 for me...	1371711600	Facebook	6.2	review	2	UK
LANDSCAPE KEYBOARDING in more than just commenting on photos, PLEASE!Latest update seems to have more features but unable to use them - hasn't even opened yet - just hangs, loading.Would any of this happen on the Facebook phone??	1371711600	Facebook	6.2	review	1	Canada
Landscape is needed plus it crashes alot and i cant see my family and other group in app only on line  needs wrk	1371711600	Facebook	6.2	review	3	USA
Seriously??? Y'all don't heed our reviews so why bother....	1371711600	Facebook	6.2	review	1	USA
The last two updates have been terrible. I don't understand why it's such an unstable platform on iOS, it just keeps crashing. I have no problems with other social media apps, so I'm abandoning facebook's official app, and downloading Hootsuite.	1371711600	Facebook	6.2	review	1	UK
Open close reopen close reopen close give up.  This is what's been happening  since the last update.  Every time you try to look at a picture or comments the app closes.  Really?  You didn't test the update before releasing?  I am really frustrated with the app and now I actually have to use my laptop to go on Facebook.  Fix it!!!	1371711600	Facebook	6.2	review	2	USA
Ìä um mÌÁximo! Adoro!	1371711600	Facebook	6.2	review	5	USA
Anoche instale la actualizaciÌ_n que llego y se me cierra cada 5 minutos cuando voy ha hacer alguna llamada de vos se cierra inesperadamente y por supuesto esto deja mucho que decir	1371711600	Facebook	6.2	review	3	USA
It has been 20 minutes and it hasn't finished installing. I had to delete the app altogether because it wouldn't open. Now it won't finish installing. :/ Just frustrating!	1371711600	Facebook	6.2	review	1	USA
Won't load,very slow,kicking out from app	1371711600	Facebook	6.2	review	2	UK
No problems so far. I love Facebook.	1371711600	Facebook	6.2	review	5	USA
Crashes outta nowhere.. Other than that.. Needs improvements with uploading pics from "iPhone photo albums" even after changing the settings and re-installing the app! HELP!	1371711600	Facebook	6.2	review	1	USA
I love Facebook	1371711600	Facebook	6.2	review	3	USA
Should be able to do landscape mode.	1371711600	Facebook	6.2	review	3	USA
Apart from the one or two annoying updates/tweaks over the last few months - I wouldn't be without this app :-)	1371711600	Facebook	6.2	review	5	UK
It's a good app hope they finish getting the bugs worked out though	1371711600	Facebook	6.2	review	4	USA
Posts are public by default and after changing settings they are still public! Privacy at its finest!	1371711600	Facebook	6.2	review	1	USA
won't open keeps loading	1371711600	Facebook	6.2	review	1	USA
This app won't load on my phone anymore :( it just looks like it's thinking...I tried turning my phone on and off and that only helped for a bit. Now it's back to not loading. I've tried it with wi fi on and off and that didn't help either.	1371711600	Facebook	6.2	review	1	USA
Seems to be crashing and freezing more since the last two updates. Still can't stand the way to view others pages! From the looks of the reviews you need to pay attention a little more you are only making it worse!	1371711600	Facebook	6.2	review	3	USA
This update don't let me comment on the posts that I shared from my friends, besides that it takes random updates to show on my timeline and not all of them.	1371711600	Facebook	6.2	review	3	USA
Nice	1371711600	Facebook	6.2	review	4	USA
Don't Like, Constantly Crashes, Always have To Open & ReOpen pages, Can't Copy Photos, Stories etc Ever.. Will NOT be Using Any More !! Will Pull Up Old Version in My Safari..	1371711600	Facebook	6.2	review	1	USA
I love fb	1371711600	Facebook	6.2	review	5	USA
Fantastic app but still not 5 stars because sometimes all peoples statuses appear jumbled up, you get something that was wrote 5hrs ago at the top and things 2mins ago further down, if this could be sorted out then i would give a 5starI still prefer to use the app rather than the desktop site, alot less cluttered	1371711600	Facebook	6.2	review	4	UK
Depuis que j'ai installÌ© la nouvelle version , facebook ne cesse de åÇ buguer åÈ. Je dois constamment le supprimer puis le rÌ©installer .	1371711600	Facebook	6.2	review	1	Canada
The new update wont install at all, its just stuck at 0%	1371711600	Facebook	6.2	review	1	USA
I don't like the new update at all!	1371711600	Facebook	6.2	review	2	USA
Refuses to update newsfeed in the latest version.	1371711600	Facebook	6.2	review	4	USA
Great for Updates it's Awesome!	1371711600	Facebook	6.2	review	5	USA
Since the latest update now it freezes!  Please fix the glitch. Also why can't it be viewed sideways? I like to turn my iPhone sideways.	1371711600	Facebook	6.2	review	3	USA
I HATE HATE HATE that everyone sees absolutely EVERYTHING I do, wth, what is the purpose of that, please remove that from Facebook. I see that I am NOT the only one with this complaint. Please please please remove this feature. Not everyone needs to see everything	1371711600	Facebook	6.2	review	1	USA
It freezes sometimes but over all good	1371711600	Facebook	6.2	review	4	USA
Love it makes it way easy now	1371711600	Facebook	6.2	review	5	USA
The app has problems that's getting worse.	1371711600	Facebook	6.2	review	1	USA
How many time do you have to press "comments" to actually see them? And why is it so imprecise the area where you can actually press. Visually it looks good but it's crashing all the time. It mixes everything and even posts stuff you upload to closed groups to your public wall!Isn't updating supposed to improve things?It is worse than ever. Dislike!	1371711600	Facebook	6.2	review	1	UK
Haha sorry all in the title	1371711600	Facebook	6.2	review	4	UK
My only complaint is the loss of landscape position.Okay, FB just had to harass me for another rating.It lost a star.Crash! Crash! Crash! Lost another starNow crashes even more since updates.Well, the jackasses insisted on a rating AGAIN. Good timing, the app has gone from bad to worse. This rating system needs stars on the negative scale for FB. Every update makes the app worse	1371711600	Facebook	6.2	review	1	USA
Facebook will crash on me and I'll have to open and reopen . It needs to be updated there's bugs . Very disapointed	1371711600	Facebook	6.2	review	1	USA
Love it!! So much better now	1371711600	Facebook	6.2	review	5	Canada
Facebook is a great app where I found a lot of information of my science studies. I found one problem with the app and is when you share something the news feed comeback to the beginning. Fix it that and will be a excellent app.	1371711600	Facebook	6.2	review	5	USA
After using Facebook on iPhone 4 for a long time this is the worst version. I cannot refresh anything at all it sits saying updating but doesn't actually update. No problems on iPad, or laptop, checked on different network and still the same!! Not happy!	1371711600	Facebook	6.2	review	1	UK
I've now installed and reinstalled this app 4-5 times in the last 24-36 hour period. It will work briefly, then fail to update data, leading to the need to delete and reinstall. Please fix this glitch ASAP.	1371711600	Facebook	6.2	review	1	USA
I love the app, by far, is the one I use the most. But lately it crashes a lot. Always crashes when I'm using the chat. It's driving me crazy. :/And on iphone, why not landscape?? Please enable it!!!!!!	1371711600	Facebook	6.2	review	3	USA
How to turn off vibration when we chat	1371711600	Facebook	6.2	review	2	Australia
I love it!!!!!	1371711600	Facebook	6.2	review	5	USA
It'd be extremely awesome for me to look at my updated newsfeed and my Facebook page not skip to all the previous days newsfeed. Facebook fixes one thing then screws up another. You guys are really dropping the ball here	1371711600	Facebook	6.2	review	1	USA
¯»¯_ô_ô_ô_ô_ô_ô_ô_ô_ô_ô_ô_ô_ô_¯_	1371711600	Facebook	6.2	review	2	UK
Every update adds or removes functions, but it seems to continue to get more and more complicated and less and less stable...the most recent update causes my phone to freeze and half the functions don't work and cause Facebook to crash.	1371711600	Facebook	6.2	review	2	USA
Alot of crashes	1371711600	Facebook	6.2	review	4	USA
Makes keeping in touch so easy...	1371711600	Facebook	6.2	review	5	USA
Don't know if it's the update, but I am unable to get beyond a white screen when I tap it.  It's been working just fine for months and now suddenly crashes.  Please fix it, please!	1371711600	Facebook	6.2	review	4	USA
